# timestamp,wx,wy,wz,ax,ay,az
1755889723166112,499.2748091603053,498.03053435114504,500.17557251908397,0.012939453125,3.991943359375,1.075439453125
1755889723171211,498.7480916030534,498.51145038167937,0.8091603053435115,0.104736328125,3.965576171875,1.09033203125
1755889723176207,498.8167938931298,498.7022900763359,499.63358778625957,0.0576171875,0.007568359375,1.064697265625
1755889723181248,498.6641221374046,498.58015267175574,1.1603053435114503,0.041748046875,3.947021484375,1.090087890625
1755889723186252,498.77862595419845,498.58015267175574,499.63358778625957,0.060791015625,0.007568359375,1.08203125
1755889723191263,499.0916030534351,498.17557251908397,0.7251908396946565,0.031494140625,3.94970703125,1.0849609375
1755889723196507,498.44274809160305,498.9465648854962,500.0916030534351,0.11572265625,0.001708984375,1.06396484375
1755889723201223,499.22137404580155,498.2519083969466,0.4198473282442748,0.007568359375,3.9638671875,1.059326171875
1755889723206238,498.6641221374046,498.76335877862596,0.366412213740458,0.097900390625,3.983642578125,1.09033203125
1755889723211246,499.14503816793894,498.37404580152673,0.0,0.041259765625,3.997314453125,1.07763671875
1755889723216422,498.59541984732823,498.6106870229008,0.916030534351145,0.088134765625,3.9541015625,1.0546875
1755889723221243,498.7557251908397,498.5267175572519,499.58015267175574,0.063232421875,0.0068359375,1.078857421875
1755889723226224,499.22137404580155,498.3358778625954,1.1450381679389312,0.03955078125,3.94970703125,1.082763671875
1755889723231249,498.2748091603053,498.9770992366412,0.030534351145038167,0.114013671875,0.009521484375,1.084228515625
1755889723236201,498.8625954198473,498.6106870229008,0.5801526717557252,0.016845703125,3.963623046875,1.0517578125
1755889723241198,498.4503816793893,498.7480916030534,0.2900763358778626,0.092529296875,3.983154296875,1.093505859375
1755889723246219,499.0916030534351,498.23664122137404,0.16793893129770993,0.02880859375,0.0,1.080322265625
1755889723251227,498.59541984732823,498.60305343511453,0.3969465648854962,0.097412109375,3.958984375,1.06640625
1755889723256225,498.98473282442745,498.42748091603056,499.99236641221376,0.0625,0.01025390625,1.08154296875
1755889723261224,498.98473282442745,498.587786259542,0.5877862595419847,0.035400390625,3.949462890625,1.08740234375
1755889723266225,498.8625954198473,498.7175572519084,499.67175572519085,0.110107421875,0.0068359375,1.072509765625
1755889723271233,499.10687022900765,498.31297709923666,0.9083969465648855,0.033447265625,3.95458984375,1.076416015625
1755889723276228,498.412213740458,498.91603053435114,499.89312977099235,0.114990234375,3.9990234375,1.07080078125
1755889723281221,499.08396946564886,498.36641221374043,0.37404580152671757,0.0068359375,3.972900390625,1.070068359375
1755889723286276,498.6793893129771,498.6106870229008,0.6106870229007634,0.10205078125,3.97802734375,1.08740234375
1755889723291226,499.0458015267176,498.1832061068702,500.19847328244276,0.05029296875,3.9951171875,1.06591796875
1755889723296248,498.63358778625957,498.7022900763359,0.8854961832061069,0.063720703125,3.948486328125,1.05908203125
1755889723301225,498.7328244274809,498.78625954198475,499.55725190839695,0.067138671875,0.011962890625,1.0869140625
1755889723306249,498.76335877862596,498.09923664122135,1.1450381679389312,0.032958984375,3.95458984375,1.08837890625
1755889723311226,498.4351145038168,498.36641221374043,499.9389312977099,0.114990234375,3.99658203125,1.06640625
1755889723316250,498.9312977099237,498.412213740458,0.5801526717557252,0.00048828125,3.96630859375,1.064208984375
1755889723321260,498.5267175572519,498.69465648854964,0.08396946564885496,0.101806640625,3.974365234375,1.0888671875
1755889723326344,499.206106870229,498.3893129770992,0.37404580152671757,0.0419921875,3.99658203125,1.0703125
1755889723331229,498.62595419847327,498.53435114503816,1.0916030534351144,0.07568359375,3.94580078125,1.065185546875
1755889723336356,498.58015267175574,498.4961832061069,499.85496183206106,0.0537109375,0.010009765625,1.060791015625
1755889723341223,499.0,498.0916030534351,0.9770992366412213,0.038818359375,3.9541015625,1.074951171875
1755889723346198,498.5038167938931,498.9618320610687,500.00763358778624,0.117919921875,0.001708984375,1.060546875
1755889723351209,499.0916030534351,498.36641221374043,0.7099236641221374,0.03173828125,3.961669921875,1.063720703125
1755889723356293,498.48854961832063,498.6412213740458,500.2290076335878,0.109130859375,3.99462890625,1.07421875
1755889723361225,499.14503816793894,498.19847328244276,0.007633587786259542,0.008544921875,3.978759765625,1.08740234375
1755889723366228,498.618320610687,498.60305343511453,0.21374045801526717,0.109375,3.968017578125,1.08837890625
1755889723371228,499.0381679389313,498.41984732824426,499.76335877862596,0.0546875,0.0009765625,1.06201171875
1755889723376341,498.5267175572519,498.59541984732823,1.015267175572519,0.051513671875,3.954345703125,1.07080078125
1755889723381234,498.7251908396947,498.6641221374046,499.5419847328244,0.080322265625,0.015625,1.08642578125
1755889723386228,498.87786259541986,498.30534351145036,0.9541984732824428,0.03955078125,3.957763671875,1.072021484375
1755889723391229,498.4580152671756,498.9312977099237,499.8473282442748,0.115966796875,3.99609375,1.072509765625
1755889723396329,499.2748091603053,498.3206106870229,0.5572519083969466,0.0048828125,3.983154296875,1.0869140625
1755889723401277,498.51145038167937,498.70992366412213,0.2366412213740458,0.1044921875,3.9697265625,1.087890625
1755889723406242,499.0610687022901,498.1679389312977,499.7709923664122,0.055908203125,0.001708984375,1.060791015625
1755889723411304,498.6564885496183,498.55725190839695,1.0916030534351144,0.0625,3.949462890625,1.068359375
1755889723416211,498.69465648854964,498.57251908396944,499.80152671755724,0.073486328125,0.011474609375,1.090576171875
1755889723421208,499.0,498.2442748091603,1.3129770992366412,0.0361328125,3.9541015625,1.077880859375
1755889723426228,498.62595419847327,498.5496183206107,499.91603053435114,0.106689453125,0.012939453125,1.081787109375
1755889723431232,499.08396946564886,498.3206106870229,0.8473282442748091,0.018798828125,3.960693359375,1.053955078125
1755889723436229,498.412213740458,498.78625954198475,500.1603053435114,0.100341796875,3.990234375,1.07666015625
1755889723441229,499.1526717557252,498.00763358778624,0.16793893129770993,0.012939453125,3.991455078125,1.08203125
1755889723446229,498.40458015267177,498.6793893129771,0.8473282442748091,0.108154296875,3.9638671875,1.08203125
1755889723451228,498.8854961832061,498.7328244274809,499.51908396946567,0.06591796875,0.00048828125,1.058349609375
1755889723456229,498.8167938931298,498.53435114503816,1.0229007633587786,0.038818359375,3.9501953125,1.0888671875
1755889723461230,498.57251908396944,498.63358778625957,499.6412213740458,0.09521484375,0.01611328125,1.083740234375
1755889723466229,499.1526717557252,498.25954198473283,1.0534351145038168,0.022705078125,3.954345703125,1.07470703125
1755889723471228,498.618320610687,498.8625954198473,499.9465648854962,0.115234375,3.990478515625,1.067626953125
1755889723476250,499.0229007633588,498.3206106870229,0.2748091603053435,0.005615234375,3.990478515625,1.076904296875
1755889723481230,498.5648854961832,498.62595419847327,0.33587786259541985,0.098388671875,3.964599609375,1.0830078125
1755889723486228,499.1832061068702,498.36641221374043,500.17557251908397,0.063720703125,0.004638671875,1.062255859375
1755889723491231,498.69465648854964,498.7022900763359,0.5114503816793893,0.041259765625,3.940673828125,1.075927734375
1755889723496230,498.51145038167937,498.55725190839695,499.77862595419845,0.085205078125,0.01611328125,1.086181640625
1755889723501231,498.9312977099237,498.2519083969466,0.7786259541984732,0.03271484375,3.9541015625,1.06396484375
1755889723506230,498.74045801526717,498.70992366412213,499.9770992366412,0.111328125,3.988037109375,1.07470703125
1755889723511230,499.0610687022901,498.36641221374043,0.4351145038167939,0.017822265625,3.957275390625,1.063232421875
1755889723516230,498.42748091603056,498.7022900763359,0.022900763358778626,0.095458984375,3.97509765625,1.083984375
1755889723521232,499.14503816793894,498.10687022900765,500.19083969465646,0.0185546875,3.994140625,1.082763671875
1755889723526233,498.618320610687,498.48854961832063,0.916030534351145,0.103271484375,3.958251953125,1.07861328125
1755889723531231,498.53435114503816,498.5267175572519,499.8167938931298,0.058349609375,0.009521484375,1.06298828125
1755889723536230,499.00763358778624,498.2824427480916,0.8473282442748091,0.032470703125,3.94921875,1.08642578125
1755889723541232,498.77862595419845,498.70992366412213,499.74045801526717,0.112060546875,0.0126953125,1.07080078125
1755889723546230,499.0381679389313,498.40458015267177,0.9236641221374046,0.018798828125,3.9560546875,1.058837890625
1755889723551229,498.25954198473283,498.99236641221376,500.1603053435114,0.100830078125,3.99169921875,1.0791015625
1755889723556230,499.0381679389313,498.30534351145036,500.19847328244276,0.017333984375,3.9873046875,1.080078125
1755889723561254,498.51908396946567,498.62595419847327,0.6259541984732825,0.10205078125,3.9609375,1.070556640625
1755889723566233,498.85496183206106,498.587786259542,499.8473282442748,0.0615234375,0.00439453125,1.0595703125
1755889723571253,498.7480916030534,498.60305343511453,1.1603053435114503,0.029541015625,3.950439453125,1.077392578125
